blueWins,blueFirstBlood,exblueWardsPlaced,exblueWardsDestroyed,exblueKills,exblueDeaths,exblueAssists,exblueDragons,exblueHeralds,exblueTowersDestroyed,exblueTotalGold,exblueAvgLevel,exblueTotalExperience,exblueTotalMinionsKilled,exblueTotalJungleMinionsKilled,exblueCSPerMin,exblueGoldPerMin
0,1,-5,2,-2,2,0,-1,0,0,-1964,-0.7999999999999998,-3104,-13,-40,-1.3000000000000007,-196.39999999999986
0,0,-1,-2,-2,2,0,1,0,0,-1231,0.0,-908,-29,-4,-2.900000000000002,-123.09999999999991
0,0,8,-3,-1,1,0,0,0,0,-445,0.0,141,8,3,0.8000000000000007,-44.5
0,0,22,-2,1,-1,-2,1,0,0,857,0.0,961,33,-3,3.3000000000000007,85.70000000000005
0,1,-3,0,-6,6,-5,0,0,0,-2959,-0.40000000000000036,-2726,-13,-10,-1.3000000000000007,-295.9000000000001
0,1,22,-1,-1,1,1,0,0,0,-1593,-0.40000000000000036,-1157,-63,11,-6.299999999999999,-159.30000000000018
0,0,21,1,-3,3,-6,-1,0,0,-1441,0.20000000000000018,55,35,-19,3.5,-144.10000000000014
1,1,-37,-3,1,-1,-2,1,0,0,-292,-0.20000000000000018,-440,-4,4,-0.3999999999999986,-29.200000000000045
0,0,-3,1,4,-4,9,0,0,0,814,-0.20000000000000018,82,-23,-18,-2.3000000000000007,81.40000000000009
1,0,-10,4,0,0,5,1,-1,-1,225,-0.20000000000000018,-216,-30,0,-3.0,22.5
1,1,-9,-1,2,-2,-1,0,0,0,2481,0.20000000000000018,1470,23,28,2.3000000000000007,248.0999999999999
0,1,19,1,3,-3,4,0,0,0,1116,0.0,1050,-6,11,-0.6000000000000014,111.59999999999991
0,1,1,-1,-5,5,-6,-1,0,0,-3519,-1.0,-4275,-26,-17,-2.6000000000000014,-351.9000000000001
0,1,-2,-2,3,-3,-1,-1,0,0,1124,0.20000000000000018,1058,-7,2,-0.6999999999999993,112.40000000000009
1,1,-90,3,2,-2,4,0,1,1,2486,0.6000000000000005,2148,-8,11,-0.8000000000000007,248.5999999999999
0,1,2,1,6,-6,13,1,1,0,3373,0.40000000000000036,1784,23,13,2.299999999999997,337.3000000000002
0,0,23,-1,-5,5,-7,0,0,0,-2595,-0.40000000000000036,-1917,-13,-12,-1.3000000000000007,-259.5
1,0,173,2,-3,3,-2,0,0,0,-590,0.39999999999999947,527,-18,4,-1.8000000000000007,-59.0
1,1,-9,-1,5,-5,5,0,0,0,3257,0.7999999999999998,2138,17,4,1.6999999999999993,325.70000000000005
1,1,1,1,3,-3,0,-1,1,0,2610,0.40000000000000036,1716,54,8,5.399999999999999,261.0
0,0,-65,2,-2,2,-3,-1,0,0,-1297,0.0,-856,-8,8,-0.7999999999999972,-129.70000000000005
1,1,13,-2,0,0,-9,0,-1,0,-482,0.20000000000000018,668,28,-1,2.8000000000000007,-48.200000000000045
1,1,1,-1,-2,2,-5,-1,1,1,-1237,0.0,753,-16,-16,-1.6000000000000014,-123.70000000000005
0,0,1,1,-6,6,-6,-1,1,-2,-5335,-0.40000000000000036,-1002,-72,10,-7.199999999999999,-533.5000000000002
1,1,1,-3,-2,2,-1,1,0,0,-1896,-0.40000000000000036,-2216,-21,-11,-2.099999999999998,-189.60000000000014
1,1,-21,0,6,-6,7,-1,0,0,1594,0.0,477,-58,-11,-5.800000000000001,159.4000000000001
1,1,-20,6,1,-1,4,-1,0,0,1989,0.20000000000000018,1106,16,0,1.6000000000000014,198.89999999999986
1,0,-3,2,5,-5,9,0,1,0,3467,1.1999999999999993,3958,17,28,1.6999999999999993,346.70000000000005
0,1,2,-1,-5,5,-3,-1,1,0,-2267,-0.7999999999999998,-2546,-20,-19,-2.0,-226.70000000000005
0,1,9,-2,-2,2,-5,0,-1,0,-1739,-0.20000000000000018,-826,-34,-4,-3.3999999999999986,-173.9000000000001
0,0,6,-4,-2,2,0,-1,0,0,-950,0.20000000000000018,60,-6,-11,-0.6000000000000014,-95.0
0,0,-28,-3,-2,2,0,0,0,0,-1449,0.0,-349,-6,-21,-0.6000000000000014,-144.9000000000001
0,0,1,2,2,-2,-3,-1,0,0,611,0.40000000000000036,1342,2,15,0.1999999999999993,61.100000000000136
1,1,-3,4,1,-1,1,-1,1,0,-720,-0.20000000000000018,-1208,-23,-28,-2.3000000000000007,-72.0
0,0,-5,2,0,0,-3,0,1,0,516,0.6000000000000005,2485,24,6,2.3999999999999986,51.59999999999991
1,1,-1,4,-2,2,0,0,-1,1,2154,0.0,25,55,8,5.5,215.4000000000001
0,1,1,-2,-2,2,-3,-1,0,0,-1474,-0.1999999999999993,-179,-8,7,-0.8000000000000007,-147.39999999999986
0,0,34,1,-6,6,-8,-1,-1,0,-3674,-1.1999999999999993,-3098,4,-32,0.3999999999999986,-367.4000000000001
1,0,3,-3,-2,2,0,0,0,1,1549,0.0,-554,0,12,0.0,154.89999999999986
0,0,-6,-1,-7,7,-11,-1,0,0,-2683,-0.20000000000000018,-2383,11,-3,1.1000000000000014,-268.29999999999995
1,0,2,-4,2,-2,0,-1,0,0,267,-0.20000000000000018,-52,-17,-11,-1.7000000000000028,26.699999999999818
1,1,-22,-2,2,-2,5,0,0,0,1417,0.0,492,11,25,1.1000000000000014,141.70000000000005
1,1,-1,1,3,-3,1,0,1,0,4074,0.7999999999999998,2842,70,32,7.0,407.39999999999986
0,0,-16,14,0,0,0,1,0,0,-1571,-0.40000000000000036,-1130,-68,0,-6.800000000000001,-157.10000000000014
1,1,26,2,2,-2,9,0,1,0,2068,0.40000000000000036,1158,37,-14,3.700000000000003,206.79999999999995
0,1,1,3,3,-3,4,-1,-1,0,1959,0.40000000000000036,899,20,8,2.0,195.9000000000001
1,0,0,1,3,-3,1,0,0,0,36,0.20000000000000018,1099,-15,4,-1.5,3.6000000000001364
1,1,-3,-1,6,-6,4,0,-1,0,2031,0.20000000000000018,1116,-19,16,-1.8999999999999986,203.0999999999999
1,1,2,-2,3,-3,9,-1,1,0,1054,0.0,-67,0,-20,0.0,105.40000000000009
1,1,-1,2,0,0,-2,-1,0,0,724,0.0,1268,10,12,1.0,72.39999999999986
0,0,-71,3,0,0,2,1,0,0,54,0.0,-321,-5,6,-0.5,5.399999999999864
1,1,1,2,3,-3,4,1,0,0,2050,0.20000000000000018,687,35,13,3.5,205.0
1,0,-4,-1,0,0,-3,0,0,0,46,0.39999999999999947,881,30,-17,3.0,4.599999999999909
1,1,2,1,1,-1,0,-1,1,0,2078,0.40000000000000036,2058,52,11,5.199999999999999,207.79999999999995
1,1,-28,1,8,-8,10,-1,0,0,5260,0.5999999999999996,2633,22,-12,2.1999999999999993,525.9999999999998
0,0,-69,3,-4,4,-5,1,0,0,-2253,-0.40000000000000036,-1798,-2,0,-0.1999999999999993,-225.29999999999995
1,0,1,1,0,0,3,-1,0,0,204,-0.39999999999999947,-1452,-15,-13,-1.5,20.40000000000009
1,1,46,1,10,-10,14,1,1,1,5742,0.8000000000000007,3475,54,1,5.399999999999999,574.1999999999998
0,1,-43,-1,5,-5,4,-1,0,0,2683,0.40000000000000036,1740,6,4,0.5999999999999979,268.29999999999995
1,1,10,6,8,-8,7,1,1,0,5040,0.39999999999999947,2681,50,27,5.0,503.9999999999998
0,0,3,-1,1,-1,1,-1,0,0,76,0.0,98,-10,-8,-1.0,7.599999999999909
1,0,3,2,1,-1,1,0,0,0,811,0.6000000000000005,1501,64,15,6.400000000000002,81.10000000000014
0,1,-1,-3,4,-4,6,-1,1,0,2191,0.20000000000000018,1140,26,0,2.599999999999998,219.0999999999999
1,1,5,1,6,-6,6,1,1,0,3046,0.40000000000000036,1162,15,-4,1.5,304.60000000000014
1,0,-4,3,0,0,-4,0,0,0,671,0.40000000000000036,804,24,6,2.3999999999999986,67.09999999999991
0,1,-3,0,-1,1,-11,-1,0,0,-158,-0.20000000000000018,-67,17,3,1.6999999999999993,-15.799999999999955
1,0,-2,4,4,-4,10,0,0,0,2584,0.5999999999999996,2273,-10,27,-1.0,258.4000000000001
1,1,-4,3,0,0,6,0,-1,0,1059,0.0,919,47,0,4.699999999999999,105.90000000000009
0,1,-5,-2,-2,2,-3,-1,-1,-1,-1761,0.0,37,-7,8,-0.7000000000000028,-176.10000000000014
0,1,0,-2,1,-1,-5,1,-1,0,1827,0.0,972,46,-8,4.600000000000001,182.69999999999982
0,0,-8,0,-2,2,-1,-1,0,-1,-2448,-0.6000000000000005,-1976,-33,2,-3.3000000000000007,-244.79999999999995
1,0,-2,1,-4,4,-4,1,0,0,-2088,-0.20000000000000018,-870,-22,5,-2.1999999999999993,-208.79999999999995
0,1,0,-3,4,-4,14,1,0,0,1373,0.40000000000000036,57,10,-3,1.0,137.29999999999995
0,1,-38,0,2,-2,6,-1,0,0,1733,0.40000000000000036,862,23,-5,2.299999999999997,173.29999999999995
1,1,-2,0,0,0,-3,1,1,0,-335,-0.20000000000000018,-213,-19,-9,-1.8999999999999986,-33.5
1,0,0,2,6,-6,5,-1,0,0,2915,0.6000000000000005,3259,57,8,5.699999999999999,291.5
0,0,-1,2,-4,4,-9,-1,0,0,-2499,-0.40000000000000036,-1870,-36,4,-3.6000000000000014,-249.89999999999986
1,0,-2,2,-5,5,-11,-1,0,0,-1343,0.0,-1261,42,-6,4.199999999999999,-134.29999999999995
0,0,4,1,0,0,2,1,0,0,-742,-0.20000000000000018,-750,8,-28,0.8000000000000007,-74.20000000000005
1,0,3,0,-5,5,-5,-1,1,0,-3047,-0.1999999999999993,-612,-28,0,-2.8000000000000007,-304.70000000000005
0,0,-1,-1,-3,3,-4,-1,0,0,-1828,-0.20000000000000018,-1146,19,-33,1.8999999999999986,-182.79999999999995
0,1,-3,3,-1,1,2,-1,1,0,-1784,-0.20000000000000018,-889,-17,-24,-1.7000000000000028,-178.4000000000001
0,1,-36,-1,0,0,1,1,0,0,-260,-0.40000000000000036,-369,-7,-1,-0.6999999999999993,-26.0
0,1,-4,5,3,-3,3,-1,0,0,1465,0.0,201,5,-9,0.5,146.5
1,0,-4,3,5,-5,1,0,0,0,2427,0.40000000000000036,2365,-23,25,-2.299999999999997,242.70000000000005
1,1,0,-1,8,-8,11,1,0,1,4230,1.0,3209,40,-24,4.0,423.0
0,0,-13,3,-6,6,-2,0,0,0,-3584,-0.7999999999999998,-3674,-38,-20,-3.8000000000000007,-358.39999999999986
0,0,-6,0,-5,5,-7,-1,0,0,-3260,-0.40000000000000036,-1060,-17,-9,-1.7000000000000028,-326.0
1,1,3,-4,4,-4,3,-1,-1,0,988,0.40000000000000036,581,-15,-11,-1.5,98.80000000000018
1,0,0,0,3,-3,0,0,0,0,1398,0.20000000000000018,1802,-7,16,-0.6999999999999993,139.80000000000018
0,1,-79,1,-1,1,0,-1,1,0,-986,-0.6000000000000005,-1894,-45,5,-4.5,-98.59999999999991
1,1,11,-1,2,-2,2,-1,0,0,439,-0.20000000000000018,-524,9,-25,0.9000000000000021,43.90000000000009
0,1,1,1,2,-2,4,1,1,0,2120,0.20000000000000018,2095,-5,30,-0.5,212.0
0,1,4,3,3,-3,8,1,-1,0,1642,-0.20000000000000018,-1085,24,-8,2.400000000000002,164.20000000000005
0,1,21,2,2,-2,2,1,0,0,1480,0.40000000000000036,721,52,-5,5.200000000000003,148.0
0,0,0,2,2,-2,-1,0,0,0,750,0.20000000000000018,867,21,-12,2.1000000000000014,75.0
1,1,-31,7,4,-4,3,-1,1,0,1714,0.20000000000000018,1369,-1,-7,-0.09999999999999787,171.4000000000001
0,1,-83,-1,-1,1,2,-1,0,0,-1493,0.0,-382,-17,-9,-1.6999999999999993,-149.29999999999995
1,1,-6,0,1,-1,-2,1,-1,0,599,0.20000000000000018,267,23,3,2.3000000000000007,59.899999999999864
1,1,3,3,1,-1,1,0,0,0,981,0.20000000000000018,369,-24,40,-2.400000000000002,98.10000000000014
1,0,3,3,2,-2,3,0,0,0,67,-0.20000000000000018,-303,-37,5,-3.6999999999999993,6.7000000000000455
0,1,20,0,-2,2,-1,-1,0,0,-1404,-0.39999999999999947,-2296,-42,-7,-4.199999999999999,-140.39999999999986
1,0,0,1,4,-4,5,1,0,0,2337,0.20000000000000018,2150,25,11,2.5,233.70000000000005
0,0,29,0,1,-1,4,0,0,0,601,0.20000000000000018,152,26,-4,2.6000000000000014,60.09999999999991
0,0,1,-1,-2,2,-2,-1,1,0,-829,-0.20000000000000018,-1232,-12,1,-1.1999999999999993,-82.90000000000009
1,0,-24,3,4,-4,0,-1,-1,0,2511,1.2000000000000002,3602,57,-3,5.699999999999999,251.0999999999999
1,0,1,1,1,-1,3,-1,0,0,39,0.0,-301,0,-19,0.0,3.900000000000091
1,1,2,-2,0,0,0,1,0,0,-455,-0.20000000000000018,-767,-22,-4,-2.1999999999999993,-45.5
1,0,-27,8,-3,3,-1,1,1,0,-2377,-1.0,-2713,-59,-8,-5.899999999999999,-237.70000000000005
1,1,9,0,11,-11,12,0,0,4,11467,2.4000000000000004,8265,103,9,10.3,1146.7
0,1,-3,-3,0,0,-1,-1,0,0,-125,-0.20000000000000018,-479,-10,1,-1.0,-12.5
0,1,-3,1,5,-5,6,0,0,0,2880,1.0,3031,44,16,4.399999999999999,288.0
0,1,-18,0,9,-9,8,0,0,0,2789,0.20000000000000018,585,3,0,0.3000000000000007,278.89999999999986
1,1,3,0,6,-6,6,1,0,0,2254,0.20000000000000018,1555,3,6,0.3000000000000007,225.4000000000001
1,1,-2,3,6,-6,13,1,0,0,3246,0.20000000000000018,409,-15,-4,-1.5,324.60000000000014
0,0,21,0,-1,1,2,1,0,0,-1766,0.20000000000000018,-639,-59,-11,-5.899999999999999,-176.5999999999999
0,1,70,1,-9,9,-12,1,-1,0,-4376,-1.0,-3665,1,-17,0.09999999999999787,-437.5999999999999
1,0,21,2,5,-5,7,1,0,0,2357,0.40000000000000036,2202,6,25,0.6000000000000014,235.70000000000005
1,0,-7,1,4,-4,7,1,0,0,2079,0.40000000000000036,1371,20,-7,2.0,207.9000000000001
1,0,-25,2,6,-6,12,1,0,0,4362,0.5999999999999996,2989,34,18,3.3999999999999986,436.1999999999998
0,0,3,-2,-5,5,-7,-1,0,0,-3330,-0.6000000000000005,-2255,2,-9,0.1999999999999993,-333.0
0,1,-42,3,5,-5,6,1,1,0,1488,0.40000000000000036,1092,-16,-8,-1.6000000000000014,148.79999999999995
0,0,19,0,-2,2,0,0,0,0,-561,0.0,-489,9,1,0.9000000000000021,-56.09999999999991
1,0,-1,2,2,-2,-6,-1,1,1,1379,-0.20000000000000018,246,12,-12,1.1999999999999993,137.9000000000001
1,1,-2,-2,0,0,-7,1,0,0,1250,0.0,297,25,7,2.5,125.0
1,0,8,-5,1,-1,4,1,-1,0,464,0.20000000000000018,1383,2,1,0.1999999999999993,46.399999999999864
1,0,-2,1,-1,1,2,-1,0,0,-628,-0.20000000000000018,-582,-14,0,-1.4000000000000021,-62.799999999999955
1,0,-2,-1,-7,7,-13,0,0,0,-2746,0.20000000000000018,-827,5,-8,0.5,-274.60000000000014
0,1,1,-1,-1,1,-2,-1,0,0,-2340,-0.7999999999999998,-2351,-42,-22,-4.199999999999999,-234.0
1,1,2,-2,6,-6,5,1,0,0,3034,0.6000000000000005,1636,55,-4,5.5,303.4000000000001
0,0,-30,0,-4,4,-6,0,-1,0,-1664,-0.40000000000000036,-990,-5,13,-0.5,-166.39999999999986
0,0,2,-3,-2,2,-7,-1,0,0,-1428,-0.20000000000000018,-671,-2,-4,-0.20000000000000284,-142.79999999999995
1,1,29,0,3,-3,3,1,0,0,1451,0.40000000000000036,1441,24,-9,2.400000000000002,145.0999999999999
0,1,0,-2,-3,3,-8,-1,0,0,-1666,-0.20000000000000018,-759,-26,-16,-2.6000000000000014,-166.5999999999999
1,0,-66,2,2,-2,2,1,0,0,1076,0.0,1288,-7,18,-0.6999999999999993,107.59999999999991
1,0,91,0,-1,1,1,0,0,0,-35,0.40000000000000036,1112,0,19,0.0,-3.5
0,1,25,0,5,-5,2,0,0,0,2480,0.8000000000000007,3168,28,16,2.8000000000000007,248.0
1,1,2,1,3,-3,3,1,0,0,1717,0.0,508,41,-12,4.100000000000001,171.70000000000005
0,0,1,1,-2,2,-2,-1,-1,0,-692,-0.20000000000000018,-604,17,-4,1.6999999999999993,-69.20000000000005
1,0,11,0,0,0,1,0,0,0,-1171,0.0,-496,-14,-4,-1.4000000000000021,-117.09999999999991
1,1,-22,0,2,-2,3,1,-1,0,469,-0.20000000000000018,-755,-28,1,-2.8000000000000007,46.90000000000009
1,0,1,-2,2,-2,1,1,0,0,-334,0.0,-1403,-21,-20,-2.1000000000000014,-33.40000000000009
1,1,0,1,0,0,1,1,-1,0,924,0.5999999999999996,1282,26,16,2.6000000000000014,92.40000000000009
1,1,2,0,-3,3,-6,0,0,0,-827,-0.20000000000000018,-981,-25,0,-2.5,-82.70000000000005
1,1,1,0,-4,4,-4,1,-1,0,-1631,-0.20000000000000018,-1338,29,-4,2.8999999999999986,-163.0999999999999
0,0,-71,-1,-3,3,0,-1,0,0,-2184,0.0,-1298,-45,12,-4.5,-218.4000000000001
0,1,2,0,-1,1,3,1,0,0,-833,-0.39999999999999947,-1553,-29,-22,-2.900000000000002,-83.29999999999995
1,1,-1,-4,-2,2,4,1,0,0,-1471,-0.20000000000000018,-1810,-20,7,-2.0,-147.10000000000014
1,1,3,1,6,-6,8,1,0,0,2542,0.20000000000000018,525,3,-32,0.29999999999999716,254.20000000000005
1,1,-8,-3,3,-3,5,1,-1,0,1468,0.0,195,12,-1,1.1999999999999993,146.80000000000018
1,0,17,-2,4,-4,0,-1,1,0,2782,1.3999999999999995,4425,32,12,3.1999999999999993,278.20000000000005
0,0,-1,-1,-1,1,-3,-1,1,0,-2323,-0.20000000000000018,-2444,-3,-22,-0.3000000000000007,-232.29999999999995
1,0,5,0,5,-5,4,1,0,0,2786,0.40000000000000036,3197,36,12,3.6000000000000014,278.5999999999999
0,0,7,-1,0,0,-2,-1,-1,0,2209,0.20000000000000018,1640,94,-13,9.4,220.9000000000001
1,1,-3,1,7,-7,4,1,1,0,4961,1.0,3591,54,27,5.400000000000002,496.0999999999999
1,0,-5,3,1,-1,6,1,0,0,-61,-0.20000000000000018,-1738,-37,1,-3.6999999999999993,-6.099999999999909
0,0,2,2,-1,1,-2,-1,1,0,-38,0.40000000000000036,2015,-5,3,-0.5,-3.7999999999999545
1,0,-111,4,5,-5,1,-1,0,0,1912,0.40000000000000036,1686,22,-10,2.1999999999999993,191.20000000000005
1,1,2,2,2,-2,8,-1,-1,0,2407,0.0,543,67,-20,6.699999999999999,240.70000000000005
1,1,8,-2,1,-1,-3,-1,0,0,1078,0.40000000000000036,2430,43,-7,4.300000000000001,107.79999999999995
0,0,-2,0,-4,4,2,1,0,0,-1489,-0.5999999999999996,-2144,-10,8,-1.0,-148.9000000000001
0,0,-55,-4,-6,6,0,-1,0,0,-2184,-0.8000000000000007,-2333,-10,-2,-1.0,-218.4000000000001
1,1,50,-1,7,-7,5,-1,0,0,3905,0.20000000000000018,1506,43,-15,4.300000000000001,390.5
0,0,0,4,-1,1,-1,1,0,0,-1433,0.0,-394,-41,7,-4.100000000000001,-143.30000000000018
0,0,1,-1,-6,6,-7,-1,0,0,-3543,-0.6000000000000005,-1737,-21,4,-2.099999999999998,-354.3000000000002
0,1,4,1,-6,6,-5,1,0,0,-3541,-1.0,-4118,-47,2,-4.699999999999999,-354.0999999999999
0,0,1,1,0,0,0,-1,0,0,-425,0.0,-284,-4,7,-0.40000000000000213,-42.5
0,0,0,2,3,-3,7,-1,0,0,2730,0.7999999999999998,3068,-3,36,-0.3000000000000007,273.0
1,0,4,-1,6,-6,7,1,-1,1,4298,0.40000000000000036,2299,55,0,5.5,429.79999999999995
0,1,-14,2,-4,4,-5,0,0,0,-1841,-0.20000000000000018,-357,5,16,0.5,-184.0999999999999
1,0,6,-2,7,-7,8,1,0,0,3022,0.6000000000000005,2631,17,0,1.7000000000000028,302.1999999999998
0,1,-17,-3,9,-9,7,1,0,0,3117,0.40000000000000036,1745,-36,19,-3.599999999999998,311.70000000000005
1,1,1,1,6,-6,2,1,0,0,2489,0.0,2364,11,1,1.1000000000000014,248.89999999999986
1,0,-2,2,6,-6,7,1,-1,0,3515,0.40000000000000036,2156,24,2,2.3999999999999986,351.5
1,1,1,2,3,-3,1,1,0,0,1937,0.0,766,1,12,0.10000000000000142,193.70000000000005
1,0,5,-1,7,-7,10,-1,0,1,4999,0.39999999999999947,1094,30,-35,3.0,499.9000000000001
0,0,29,-4,-6,6,-6,-1,0,0,-5086,-1.0,-3284,-51,-11,-5.100000000000001,-508.60000000000014
0,0,-32,23,2,-2,1,-1,0,0,1194,0.40000000000000036,2051,18,-1,1.7999999999999972,119.40000000000009
0,1,-1,-3,2,-2,2,-1,0,0,923,0.39999999999999947,828,-24,6,-2.3999999999999986,92.29999999999995
1,1,0,1,2,-2,6,1,1,0,1500,-0.20000000000000018,-1268,-10,-24,-1.0,150.0
1,0,9,0,4,-4,8,1,1,0,2691,0.7999999999999998,2585,-12,27,-1.1999999999999993,269.10000000000014
1,1,-2,2,9,-9,13,1,0,0,4498,1.0,3370,34,-5,3.3999999999999986,449.79999999999995
1,0,-2,0,3,-3,12,1,1,0,2711,0.20000000000000018,2160,1,32,0.09999999999999787,271.10000000000014
1,0,5,-4,2,-2,-1,1,0,0,1300,0.40000000000000036,1783,7,7,0.6999999999999993,130.0
0,0,2,1,-8,8,-10,0,-1,-1,-5553,-1.0,-4226,-38,-1,-3.8000000000000007,-555.3
0,0,12,-1,1,-1,2,0,0,0,17,-0.40000000000000036,-1014,-30,0,-3.0,1.7000000000000455
1,1,-2,2,5,-5,3,0,0,0,2498,0.0,732,44,-16,4.400000000000002,249.79999999999995
1,1,-16,0,1,-1,6,-1,1,0,1323,0.20000000000000018,183,21,-11,2.099999999999998,132.29999999999995
1,0,30,2,4,-4,7,1,0,0,2265,0.40000000000000036,2392,39,-2,3.8999999999999986,226.5
1,1,-3,4,10,-10,11,0,0,0,5956,1.1999999999999993,4568,47,8,4.699999999999999,595.5999999999999
0,0,1,-5,-1,1,0,-1,0,0,-1075,-0.20000000000000018,11,2,-16,0.1999999999999993,-107.5
1,0,1,-5,-3,3,-4,-1,0,0,-301,-0.20000000000000018,71,28,3,2.8000000000000007,-30.100000000000136
0,1,-125,-2,-3,3,-1,0,-1,-1,-3364,-0.40000000000000036,-1990,-22,-6,-2.1999999999999993,-336.4000000000001
1,0,4,3,3,-3,3,1,0,0,3109,1.0,3007,53,-5,5.300000000000001,310.89999999999986
1,0,-197,-1,9,-9,10,1,-1,1,3309,0.6000000000000005,2603,-2,-4,-0.1999999999999993,330.9000000000001
0,1,-7,-2,-1,1,-4,-1,0,0,-226,0.0,972,-2,19,-0.1999999999999993,-22.59999999999991
0,1,6,3,2,-2,3,1,0,0,1390,0.20000000000000018,437,10,6,1.0,139.0
0,0,-3,0,-7,7,-8,-1,0,0,-3983,-0.7999999999999998,-1784,-27,4,-2.6999999999999993,-398.29999999999995
0,0,-25,-1,-10,10,-9,-1,0,0,-5961,-1.0,-4133,-67,8,-6.699999999999999,-596.1000000000001
1,1,5,2,2,-2,5,1,0,0,2249,0.40000000000000036,2480,12,8,1.2000000000000028,224.89999999999986
0,1,6,0,-5,5,-5,-1,-1,0,-981,-0.20000000000000018,-1105,56,-11,5.599999999999998,-98.09999999999991
1,0,-19,-2,-3,3,-2,-1,0,0,-1774,-0.7999999999999998,-2576,-15,-20,-1.5,-177.39999999999986
1,1,1,0,7,-7,5,0,0,1,6581,1.0,3949,85,6,8.5,658.1000000000001
0,0,-156,-3,-5,5,-10,-1,0,0,-2602,-0.20000000000000018,-550,4,8,0.40000000000000213,-260.20000000000005
1,0,-8,3,-8,8,-10,0,0,0,-2608,-0.5999999999999996,-1326,29,3,2.8999999999999986,-260.79999999999995
1,1,-22,2,0,0,2,1,1,0,1066,-0.20000000000000018,-560,8,9,0.8000000000000007,106.59999999999991
1,0,5,-2,-5,5,-12,-1,0,0,-3052,-0.20000000000000018,-775,-12,0,-1.2000000000000028,-305.20000000000005
0,0,1,-3,-2,2,-1,-1,0,0,-2452,-0.6000000000000005,-2422,-69,-14,-6.899999999999999,-245.20000000000005
0,0,2,-6,-1,1,-1,1,1,-1,-1330,-0.20000000000000018,378,0,7,0.0,-133.0
0,1,6,-6,-6,6,-8,0,0,0,-2942,-0.40000000000000036,-1785,-17,-5,-1.6999999999999993,-294.20000000000005
0,0,-1,-3,-2,2,-6,1,0,0,-546,-0.40000000000000036,-1470,-9,-4,-0.8999999999999986,-54.59999999999991
1,1,-8,0,-1,1,-3,0,1,0,268,0.40000000000000036,789,-44,21,-4.399999999999999,26.799999999999955
0,0,-3,-4,1,-1,1,0,0,0,-501,0.0,-934,-14,-5,-1.3999999999999986,-50.09999999999991
0,1,-20,-5,-5,5,-6,-1,0,0,-2541,-0.8000000000000007,-3552,22,-25,2.1999999999999993,-254.0999999999999
0,1,-1,-1,1,-1,2,1,1,0,942,0.40000000000000036,1300,-13,15,-1.3000000000000007,94.20000000000005
1,0,5,-2,0,0,-7,1,0,0,653,0.20000000000000018,462,34,2,3.400000000000002,65.29999999999995
0,0,22,1,4,-4,1,-1,0,0,2203,0.40000000000000036,2404,9,8,0.8999999999999986,220.29999999999995
0,0,-5,-2,-4,4,-6,-1,-1,0,-3593,-0.7999999999999998,-2516,-39,-16,-3.8999999999999986,-359.3000000000002
0,1,59,3,3,-3,1,-1,0,0,283,0.20000000000000018,165,-36,4,-3.599999999999998,28.299999999999955
1,0,7,1,6,-6,3,-1,0,1,3657,0.7999999999999998,3286,56,-23,5.6,365.70000000000005
0,0,-3,0,4,-4,0,-1,0,0,793,0.0,461,-23,3,-2.3000000000000007,79.29999999999995
0,0,-2,-4,-9,9,-15,0,0,0,-4731,-0.5999999999999996,-2817,-38,-17,-3.8000000000000007,-473.10000000000014
0,1,22,-2,-4,4,2,1,1,0,-1332,-0.6000000000000005,-1998,-1,4,-0.09999999999999787,-133.19999999999982
1,1,-2,4,1,-1,2,1,0,0,-253,0.20000000000000018,111,-43,10,-4.299999999999997,-25.300000000000182
1,0,39,0,4,-4,7,1,0,0,832,0.20000000000000018,551,14,-27,1.3999999999999986,83.19999999999982
1,1,1,0,3,-3,3,1,0,0,1745,0.20000000000000018,1766,3,22,0.3000000000000007,174.5
1,0,-1,-3,0,0,-2,-1,0,0,-355,-0.20000000000000018,-560,9,-20,0.8999999999999986,-35.5
0,0,-3,2,-4,4,0,1,0,0,-1883,0.0,-1131,-50,38,-5.0,-188.30000000000018
1,1,-1,-1,3,-3,6,0,0,0,2061,0.20000000000000018,1314,16,-6,1.6000000000000014,206.10000000000014
1,0,-5,1,-2,2,0,0,0,0,-828,-0.20000000000000018,-1255,-25,-11,-2.5,-82.79999999999995
0,1,29,1,4,-4,7,0,0,0,2364,0.5999999999999996,2384,6,-18,0.5999999999999979,236.39999999999986
1,0,4,0,5,-5,3,-1,1,0,2962,0.20000000000000018,1156,49,-35,4.899999999999999,296.20000000000005
0,1,-2,-4,5,-5,-1,1,1,0,178,-0.20000000000000018,424,-47,12,-4.699999999999999,17.799999999999955
1,0,-3,0,-3,3,-2,0,-1,-2,-3798,-0.5999999999999996,-2337,-59,-4,-5.899999999999999,-379.79999999999995
0,0,-3,-1,-5,5,-6,-1,-1,-1,-3761,-0.40000000000000036,-2475,-28,1,-2.8000000000000007,-376.10000000000014
0,1,4,2,0,0,-1,0,0,0,684,-0.20000000000000018,-474,21,2,2.1000000000000014,68.40000000000009
0,0,2,1,-4,4,-5,-1,-1,0,-2215,-0.6000000000000005,-2114,-36,-22,-3.6000000000000014,-221.5
1,1,-2,-2,6,-6,11,-1,0,0,3446,0.20000000000000018,1559,-15,5,-1.5,344.60000000000014
