blueWins,blueFirstBlood,blueActiveWards,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueCSPerMin,blueGoldPerMin,redActiveWards,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin
1,1,50,4,5,0,0,0,7,18447,244,52,24.4,1644.1,12,3,4,0,0,0,6.8,18047,218,60,21.8,1518.7
0,0,11,4,7,1,0,0,6.8,18679,239,64,23.9,1615.7,16,4,3,0,0,0,7,18582,255,57,25.5,1667.8
0,1,11,10,9,0,1,1,7.4,19966,243,65,24.3,1979.3,51,6,9,1,0,0,7,18512,239,50,23.9,1640.6
1,0,28,7,8,1,0,0,7.4,19396,197,44,19.7,1628.4,35,8,7,0,0,0,7,18792,209,48,20.9,1678
0,0,102,5,4,0,0,0,6.6,17334,202,63,20.2,1561.7,8,11,6,0,1,0,7.4,20011,237,52,23.7,1913.3
1,1,17,6,4,1,0,0,7,18583,206,56,20.6,1726.1,16,7,9,0,0,0,6.6,16968,184,36,18.4,1568.2
0,1,13,8,9,1,0,0,7.2,18439,185,70,18.5,1738.5,15,9,12,0,0,0,7.4,19221,214,50,21.4,1813.2
1,0,15,15,14,0,0,0,7.4,19414,183,52,18.3,2013.4,8,9,7,0,0,0,7,17647,221,36,22.1,1768.9
1,0,13,3,4,1,0,0,7,17875,205,52,20.5,1486.7,15,2,2,0,0,0,6.8,17137,245,49,24.5,1504.5
0,1,11,4,5,0,0,0,6.6,16387,203,48,20.3,1531.2,14,7,10,0,0,0,7.2,18609,227,48,22.7,1715.6
1,0,11,2,2,1,1,0,6.8,18140,246,56,24.6,1481.5,12,3,0,0,0,0,7.4,19628,259,62,25.9,1579.5
0,1,12,5,6,0,1,0,7.4,20020,253,59,25.3,1751.1,10,2,2,1,0,0,7,17318,244,52,24.4,1471.6
0,0,14,8,10,0,0,0,6.6,17475,200,36,20,1715.7,13,14,15,0,0,0,7.4,19571,206,44,20.6,1925.2
0,1,14,12,16,0,0,0,6.8,18333,199,37,19.9,1871.4,18,12,12,0,0,0,6.8,18071,182,37,18.2,1791.3
1,1,10,8,5,1,0,0,6.8,18329,224,60,22.4,1713.6,12,10,7,0,0,0,7.2,19029,218,34,21.8,1764.2
1,0,12,8,7,0,0,0,7.4,19266,228,55,22.8,1696.6,12,7,5,1,0,0,6.6,16690,198,47,19.8,1626.1
1,0,17,7,7,0,0,0,7,18437,222,44,22.2,1694.8,10,6,6,0,0,0,6.8,17306,221,32,22.1,1624.1
1,1,52,7,8,0,0,0,7.4,19684,233,53,23.3,1755.2,10,3,3,1,1,0,6.8,17500,236,46,23.6,1545.4
1,1,12,10,13,0,0,0,6.8,17529,206,52,20.6,1794.1,10,5,5,0,0,0,6.4,16275,215,36,21.5,1626.1
0,1,13,4,2,0,0,1,6.4,15901,218,36,21.8,1633.4,10,8,7,1,0,0,7,17838,224,52,22.4,1663.4
0,0,14,1,2,0,0,0,6.4,15464,177,48,17.7,1334.2,33,10,13,1,1,0,7.4,20236,234,56,23.4,1988.2
1,1,12,8,9,1,0,0,7.2,19778,238,68,23.8,1801.4,36,5,5,0,0,0,7.2,18805,225,60,22.5,1662.6
0,0,12,2,2,0,0,0,6.8,17597,219,64,21.9,1511.4,13,7,6,1,1,0,7.2,18878,231,44,23.1,1627.2
0,0,10,6,8,0,1,1,6.6,17526,205,59,20.5,1823.4,14,8,5,0,0,0,7,18101,209,46,20.9,1661.5
0,1,15,4,3,1,0,0,7.2,18335,228,73,22.8,1606.1,11,6,5,0,0,0,6.6,17881,225,37,22.5,1636
0,0,12,6,4,0,0,0,6.8,17834,218,48,21.8,1582.8,15,2,2,1,0,0,6.8,17071,218,49,21.8,1465.2
0,0,11,3,3,0,0,0,7.2,18720,233,56,23.3,1576.7,14,5,5,1,0,0,7.2,18580,249,48,24.9,1671
0,0,39,7,5,1,0,0,7,18464,202,59,20.2,1646,14,8,4,0,1,0,7.4,19241,236,56,23.6,1790.9
0,0,11,4,3,0,0,0,7,17604,217,51,21.7,1613.8,18,8,7,0,0,0,7.4,19879,228,44,22.8,1766.9
0,0,15,7,6,1,0,0,6.6,17043,229,40,22.9,1648.2,14,8,13,0,1,0,6.8,17378,190,56,19,1715.4
0,1,13,5,8,0,0,0,6.6,16766,230,40,23,1565.6,12,5,2,1,0,0,7,18796,233,56,23.3,1604
0,1,16,8,7,0,1,0,7.4,20413,219,63,21.9,1728.1,14,2,4,1,0,0,6.8,17479,207,60,20.7,1479.6
1,1,38,7,6,1,0,0,7.4,20319,252,64,25.2,1819.5,13,3,1,0,1,0,6.8,17212,187,53,18.7,1399.8
0,0,9,1,2,0,0,0,6.6,17175,205,64,20.5,1405.4,13,3,3,1,0,0,7,18730,232,48,23.2,1579.8
0,1,65,8,13,0,0,0,6.8,17401,188,56,18.8,1719.1,13,8,9,1,0,0,6.6,16923,191,57,19.1,1653.7
1,0,11,12,12,1,0,0,7.4,20579,228,61,22.8,1922.6,15,3,5,0,0,0,6.4,15167,217,35,21.7,1483.7
1,1,12,12,13,1,0,0,7.4,19808,210,50,21,1870.5,9,4,5,0,0,0,6.4,15780,219,36,21.9,1501.3
1,0,15,6,7,1,0,0,7,17977,231,44,23.1,1605.7,14,4,7,0,1,0,7,18255,242,56,24.2,1588.5
0,0,16,5,3,0,0,0,6.8,17153,224,40,22.4,1572.2,14,6,7,1,0,0,6.8,17251,192,48,19.2,1621
0,0,12,5,7,0,0,0,6.6,17308,203,43,20.3,1551.3,9,8,14,1,1,0,6.8,16801,225,41,22.5,1730.4
0,0,14,5,3,0,0,0,6.6,17465,196,48,19.6,1496.4,15,9,6,1,1,0,7.4,19170,249,67,24.9,1818.9
1,1,13,8,6,1,0,0,6.6,16861,196,62,19.6,1667.8,18,4,3,0,0,0,6.4,17110,219,42,21.9,1431.1
0,1,11,12,18,0,0,0,6.8,16827,189,32,18.9,1823.8,16,8,5,1,0,0,6.8,17550,190,47,19,1644.1
0,1,15,6,9,0,0,0,7,17743,243,43,24.3,1675.8,13,10,15,0,0,0,7.2,18807,207,52,20.7,1811.4
1,0,13,5,4,0,0,0,7.2,19148,235,67,23.5,1654.5,12,5,6,1,0,0,7.2,19399,235,72,23.5,1675.2
0,0,17,4,2,1,0,0,6.4,16207,176,45,17.6,1484.3,11,10,12,0,1,0,7.2,17985,199,52,19.9,1753.4
1,0,10,6,3,1,1,1,7,18810,226,52,22.6,1745.9,14,1,1,0,0,0,6.4,16067,198,48,19.8,1372.5
0,0,13,7,10,0,0,0,6.6,16090,187,45,18.7,1587.8,11,6,7,0,0,0,6.6,16879,220,40,22,1531.1
0,0,41,2,2,1,0,0,7,17760,213,56,21.3,1446.2,11,3,3,0,0,0,7,18578,240,58,24,1535.4
0,0,14,3,3,0,0,0,6.4,15674,194,37,19.4,1478.8,13,10,14,1,0,0,7.4,18684,220,46,22,1801.9
1,0,14,8,5,0,0,0,7.4,18848,243,52,24.3,1787.1,19,8,11,1,0,0,6.6,16947,197,43,19.7,1628
0,0,16,10,16,0,0,0,7,18120,219,30,21.9,1808,13,6,8,0,0,0,6.6,17548,225,39,22.5,1608.2
0,0,11,2,1,0,0,0,6.2,15564,170,47,17,1326.8,14,10,12,1,1,2,7.2,18897,253,43,25.3,2110.7
1,1,11,8,13,1,0,0,7,18572,235,52,23.5,1829.1,32,3,2,0,0,0,7.2,17560,232,48,23.2,1506.9
1,0,17,7,13,1,0,0,7.2,19215,238,55,23.8,1679.5,13,1,1,0,1,0,7,17667,254,55,25.4,1508
0,0,15,3,1,0,0,0,6.4,15564,170,44,17,1360.2,11,11,16,1,0,0,7.2,18173,231,48,23.1,1869
1,0,8,9,8,0,1,2,7,17841,196,36,19.6,1916.2,8,10,16,1,0,0,6.8,17827,203,44,20.3,1808
1,1,15,8,12,0,0,0,7.2,18869,218,40,21.8,1725.3,10,2,3,1,0,0,7,18350,233,76,23.3,1536.6
1,1,23,13,14,0,0,0,7,18607,217,52,21.7,1971.3,41,7,8,0,0,0,6.8,17608,177,56,17.7,1691.8
0,0,39,5,8,0,0,0,6.4,16501,218,39,21.8,1567.5,10,5,7,1,0,0,6.6,16277,170,36,17,1512.6
1,0,13,4,4,0,0,0,7.2,18589,237,52,23.7,1569.1,22,6,2,0,0,0,6.8,18123,221,52,22.1,1559.5
0,0,13,4,3,0,0,0,6.6,16888,214,38,21.4,1500.8,27,6,4,1,0,0,6.8,18639,208,59,20.8,1602.3
1,1,19,7,10,1,0,0,7.2,18156,232,36,23.2,1686.7,147,2,2,0,0,0,6.6,17141,230,52,23,1439.3
1,0,14,8,7,1,0,0,7,18350,223,64,22.3,1710.4,33,6,8,0,1,1,6.8,17288,201,48,20.1,1721.5
0,1,19,8,13,1,0,0,6.8,18132,232,47,23.2,1773.1,14,6,4,0,0,0,6.8,18023,206,48,20.6,1635.6
0,0,9,1,0,0,0,0,6.8,17182,199,60,19.9,1375.1,15,3,3,1,0,0,7.2,18749,269,48,26.9,1625.8
0,1,12,4,6,1,0,0,6.6,17440,217,56,21.7,1554.4,45,4,3,0,0,0,7,18419,214,49,21.4,1534.3
0,0,23,8,8,0,1,0,7,18682,231,52,23.1,1805.7,12,4,4,0,0,0,6.4,16578,211,40,21.1,1490.5
0,1,18,5,8,0,0,0,7.4,19044,227,52,22.7,1632.1,30,5,4,1,0,0,7.4,19541,216,64,21.6,1620.1
1,1,17,8,7,0,0,0,6.8,17390,199,68,19.9,1739.4,10,6,5,1,1,0,6.8,17611,218,55,21.8,1601.7
1,1,27,7,7,0,1,0,7.2,19582,230,64,23,1762.2,18,3,4,0,0,0,6.6,16939,220,36,22,1455.1
1,1,16,10,8,1,0,1,7.2,19673,251,60,25.1,2012.7,12,2,1,0,0,0,6.4,16132,196,50,19.6,1397.9
1,1,13,4,5,1,0,0,6.8,17445,209,47,20.9,1580,40,2,3,0,1,1,6.8,16654,206,45,20.6,1550.5
1,1,11,5,3,0,0,0,6.8,17400,242,35,24.2,1572.3,12,5,5,0,0,0,6.8,16243,234,24,23.4,1527.2
1,0,46,7,11,0,0,0,6.8,17758,196,32,19.6,1654.4,17,5,5,1,0,0,6.8,17478,199,58,19.9,1581.2
0,0,16,8,14,0,0,0,6.8,17663,233,55,23.3,1775.8,11,7,5,1,0,0,6.8,18049,214,63,21.4,1683.8
0,0,13,6,8,0,0,0,6.6,15649,199,48,19.9,1589,54,9,11,1,0,0,6.8,17946,223,36,22.3,1792.9
0,0,11,2,2,0,0,0,6.6,16931,219,48,21.9,1464.6,14,9,12,1,1,1,7.4,19179,262,68,26.2,1968.2
0,0,16,9,6,1,0,0,7,17791,211,44,21.1,1689.8,14,10,14,0,0,0,6.6,16461,190,36,19,1743.8
0,0,22,9,12,0,1,0,7.2,18124,203,52,20.3,1752.4,13,10,13,1,0,0,7.4,18964,223,56,22.3,1884.3
1,1,12,7,11,0,0,0,6.4,17099,231,39,23.1,1654.1,38,5,6,0,0,0,6.2,14976,146,40,14.6,1398.6
0,1,17,5,7,1,0,0,5.8,13119,164,37,16.4,1456.6,12,8,14,0,0,0,6.6,15697,209,42,20.9,1722.9
1,1,12,3,2,0,1,0,7.2,18680,250,51,25,1592.9,28,5,3,1,0,0,7,18636,203,76,20.3,1591.2
0,1,15,6,6,0,0,0,6.6,17209,207,45,20.7,1586.6,14,6,10,0,0,0,7.2,18395,245,66,24.5,1672.5
0,1,14,5,6,0,0,0,7,18201,217,52,21.7,1612.6,17,6,7,1,0,0,6.8,17081,203,52,20.3,1606.5
1,1,11,4,0,0,1,0,7.2,18558,239,56,23.9,1562,16,4,8,1,0,1,7.4,18943,243,54,24.3,1738.1
1,0,54,9,12,1,0,0,7.2,18949,185,57,18.5,1752.4,13,7,6,0,0,0,6.6,17667,209,52,20.9,1644.8
1,1,19,11,9,0,0,0,7.2,19066,225,44,22.5,1874.6,13,8,4,1,0,0,6.8,17711,204,64,20.4,1654.8
0,1,16,9,7,0,0,0,7,18178,213,40,21.3,1718.7,11,6,4,0,0,0,7,18080,231,40,23.1,1656.1
1,0,16,4,4,1,0,0,7,17084,216,49,21.6,1518.1,13,3,4,0,0,0,6.8,16635,223,42,22.3,1427
1,1,15,11,16,0,0,0,7.2,19145,220,60,22,1956.3,15,6,12,0,0,0,6.2,14857,155,32,15.5,1489.7
1,0,34,10,12,1,1,1,7.2,18709,222,51,22.2,1919.7,13,10,6,0,0,0,7.2,19140,219,56,21.9,1803
0,0,13,5,5,0,0,0,6.8,17434,177,37,17.7,1480.3,35,8,6,1,0,0,7,18871,219,52,21.9,1725.7
0,0,14,2,1,0,1,0,6.2,15002,160,56,16,1350.8,13,7,6,1,0,0,6.6,17969,193,75,19.3,1708.8
0,1,10,10,13,0,0,0,7.6,21014,262,56,26.2,1897.8,49,4,3,0,0,0,6.8,17637,205,52,20.5,1479.3
1,0,12,6,9,0,0,0,7,18254,247,47,24.7,1662.7,49,2,0,1,0,0,6.8,17946,231,60,23.1,1472.8
1,0,9,4,3,0,0,0,6.8,17869,225,48,22.5,1556.2,13,7,8,1,0,0,7,18296,196,65,19.6,1599.7
0,0,12,4,5,1,0,0,6.4,16410,205,38,20.5,1471.7,19,7,5,0,1,1,7,18233,211,41,21.1,1774.2
0,0,37,4,3,0,0,0,7.2,18890,208,68,20.8,1621.3,12,7,5,1,1,1,7,18702,217,68,21.7,1924.8
0,1,14,8,11,0,0,0,7,17511,191,44,19.1,1692.2,16,8,12,1,0,0,7,18043,193,62,19.3,1680.4
0,0,13,7,9,0,0,0,7,18539,220,67,22,1709.4,13,5,3,1,0,0,6.6,17093,211,52,21.1,1609
1,0,14,9,5,1,0,0,7,17777,212,52,21.2,1723.2,73,8,7,0,0,0,7,17151,191,47,19.1,1650.7
1,1,15,12,10,1,0,0,7.6,19979,242,48,24.2,1952.9,32,6,6,0,0,0,6.8,17947,197,64,19.7,1621.3
0,1,12,7,2,0,0,0,6.6,17100,203,47,20.3,1568.4,16,8,10,1,0,0,7,17744,208,40,20.8,1708.4
1,0,12,5,5,1,0,0,7.2,19028,250,52,25,1635.2,15,1,2,0,0,0,7,17824,239,52,23.9,1452.8
0,1,8,6,6,0,1,0,7,19622,238,61,23.8,1678.2,15,5,5,1,0,0,7.2,19272,235,51,23.5,1596.5
1,1,14,9,9,0,0,0,7,17672,236,28,23.6,1751.4,38,4,6,0,0,0,6.6,15688,175,43,17.5,1434.4
0,0,14,7,7,0,0,0,7,18724,226,60,22.6,1733.2,13,7,9,1,1,0,6.8,17720,188,56,18.8,1733.8
1,1,78,10,12,0,0,0,7,17892,204,47,20.4,1895.1,19,6,7,0,0,0,6.8,16562,196,40,19.6,1605.5
1,1,15,7,6,1,0,0,7.2,18984,236,64,23.6,1803.9,12,0,0,0,0,0,6.2,15620,193,44,19.3,1304.8
0,0,14,2,3,0,1,0,7,17499,229,56,22.9,1448.7,14,7,5,1,0,0,7,18452,227,62,22.7,1712.6
1,0,50,8,13,1,1,0,7,19201,234,71,23.4,1839.8,12,5,3,0,0,0,7,18551,226,56,22.6,1631.1
1,0,34,1,1,0,1,0,6.8,17592,251,55,25.1,1500.7,13,5,10,1,0,1,7,17577,215,44,21.5,1694
0,1,14,5,0,1,0,0,7.2,19109,221,60,22.1,1611.7,12,1,1,0,0,0,6.2,15132,182,42,18.2,1314.2
0,1,16,6,8,0,0,0,7,18210,251,64,25.1,1745.7,120,5,8,1,1,0,6.6,16607,190,52,19,1467.4
0,1,31,4,5,1,0,0,6.8,17691,235,53,23.5,1571.6,13,4,4,0,1,1,7,18716,237,54,23.7,1727.1
1,0,10,6,8,1,0,0,7,17313,207,48,20.7,1598,18,8,9,0,1,0,7,18906,235,56,23.5,1854.5
0,0,15,1,1,1,0,0,7,18462,233,72,23.3,1536.4,9,5,6,0,0,0,7,18510,206,48,20.6,1603.7
1,1,13,11,13,0,1,0,7.6,20858,244,60,24.4,1908.2,12,2,2,0,0,0,6.8,17778,230,60,23,1507
1,1,34,5,6,1,0,0,6.8,17411,205,44,20.5,1567.1,11,7,8,0,0,0,6.8,18405,219,53,21.9,1665.2
0,0,36,2,0,0,0,0,6.8,16982,208,44,20.8,1432.1,15,9,8,0,0,0,7.2,20553,260,59,26,1887.8
0,0,11,5,7,0,0,0,6.8,17896,206,55,20.6,1590.3,12,5,2,0,0,0,7,17655,199,52,19.9,1509.2
1,1,12,15,17,0,0,1,7.2,19032,250,28,25,2082.8,12,4,5,0,0,0,6.2,15083,164,54,16.4,1445.3
1,0,16,9,7,1,0,0,7,18411,219,33,21.9,1744.2,13,9,8,0,0,0,6.6,16558,190,42,19,1688.5
1,0,13,13,19,0,1,0,7.4,19936,240,56,24,2061.7,15,6,7,1,0,0,7,18615,235,72,23.5,1743.4
1,0,14,0,0,0,0,0,6.8,16957,229,54,22.9,1369.1,12,3,2,0,0,0,6.8,17775,221,51,22.1,1483.9
0,0,15,3,2,0,1,0,6.8,17001,208,59,20.8,1490.9,17,4,6,0,0,0,6.6,16325,197,40,19.7,1535.6
0,0,12,5,5,0,0,0,6.6,16747,230,43,23,1637.2,67,8,8,1,0,0,6.8,16795,186,42,18.6,1631.9
0,0,31,8,15,1,0,0,6.8,17579,171,66,17.1,1713.4,14,10,11,0,0,0,6.8,16630,214,49,21.4,1797.4
1,1,15,4,7,0,1,0,6.8,17420,216,65,21.6,1564.8,17,2,2,1,0,0,6.6,17135,215,60,21.5,1446.1
1,0,8,6,6,1,0,0,7,18734,226,56,22.6,1627.9,13,10,6,0,0,0,7,19829,253,52,25.3,1803.2
1,0,18,7,9,0,0,0,7,19522,225,60,22.5,1725.1,14,7,9,0,0,0,6.8,17909,224,48,22.4,1742.3
1,1,15,6,6,1,0,0,7.2,18821,226,63,22.6,1733,12,7,13,0,0,0,6.8,17241,195,44,19.5,1655.3
1,1,15,11,13,1,0,0,7.2,18905,208,44,20.8,1765.5,11,3,3,0,0,0,7,17536,221,57,22.1,1574.9
1,0,16,8,10,0,0,0,6.8,17683,216,52,21.6,1725.8,14,5,5,0,0,0,6.6,15737,176,40,17.6,1494.8
0,0,19,3,0,0,0,0,6.2,14661,180,36,18,1372.9,15,5,10,1,1,0,6.4,14937,161,48,16.1,1494.2
1,0,8,10,8,0,1,0,7.4,20361,246,52,24.6,1855.5,11,6,6,1,0,0,6.8,17639,185,67,18.5,1606.7
1,0,11,9,5,0,1,0,7.4,19492,214,52,21.4,1702.5,33,6,5,0,0,0,6.6,16876,181,45,18.1,1562.6
1,0,14,6,9,0,0,0,6.8,18106,216,55,21.6,1752.8,14,6,5,1,0,0,6.8,17088,217,38,21.7,1615.2
1,1,37,6,5,1,0,0,7.2,17888,205,61,20.5,1582.9,12,3,1,0,1,0,6.8,17647,204,48,20.4,1556.4
0,0,19,4,6,0,1,0,7,18177,234,47,23.4,1613.5,14,7,8,1,0,0,7.2,19488,264,53,26.4,1791.7
1,1,11,5,5,1,0,0,6.8,17957,221,56,22.1,1578.1,12,5,7,0,0,0,7,18648,240,54,24,1631.6
0,1,16,7,8,0,0,0,7,17850,198,60,19.8,1653.3,12,6,7,1,0,0,7,18525,224,60,22.4,1726
1,1,14,10,9,1,0,0,7.4,19486,238,59,23.8,1827,10,4,4,0,0,0,6.6,16324,199,32,19.9,1446.5
1,1,13,11,10,1,0,1,7.6,21261,209,68,20.9,1967.3,12,1,0,0,0,0,6.8,16805,218,56,21.8,1387.6
1,1,9,8,8,0,0,0,7.2,18793,231,61,23.1,1762.8,121,3,4,0,0,0,6.4,15841,195,46,19.5,1408.9
1,0,12,7,7,0,1,0,6.8,17469,177,51,17.7,1637.5,12,10,9,0,0,1,7.2,19353,236,72,23.6,1955.8
0,0,103,3,2,0,0,0,6.8,17818,198,56,19.8,1453.3,12,8,9,1,0,0,7.2,19668,220,64,22,1856.6
0,1,15,6,8,0,0,0,6.8,17256,190,48,19,1606.7,14,7,7,1,1,0,7.2,17927,220,47,22,1724.3
1,1,27,3,2,1,1,0,6.6,16655,201,44,20.1,1474,20,6,9,0,0,0,7,18950,233,51,23.3,1614.2
0,1,80,5,7,0,0,0,7,18547,225,50,22.5,1656,36,5,8,1,0,0,6.8,17717,225,47,22.5,1579.9
0,1,12,7,8,0,0,0,6.8,17700,228,34,22.8,1697.9,10,8,4,1,0,0,6.8,17246,174,56,17.4,1594.1
0,0,8,3,5,0,0,0,6.4,15129,207,30,20.7,1408.1,14,16,22,1,0,0,7.2,19318,233,47,23.3,2048.3
0,0,17,3,7,0,0,0,5.8,14048,164,39,16.4,1351.1,18,11,14,1,0,0,7.2,18607,239,57,23.9,1893.8
0,1,41,8,11,0,0,0,6.8,17922,226,39,22.6,1795.1,29,9,12,0,0,0,6.8,17491,227,48,22.7,1814.5
1,0,15,3,1,0,0,0,6.8,16773,212,37,21.2,1420.2,12,4,4,1,0,0,6.8,18170,240,60,24,1646.5
0,0,20,12,10,0,1,0,6.8,17873,208,56,20.8,1829.1,10,9,11,0,0,0,6.4,15894,180,47,18,1659.8
0,0,10,4,5,0,1,0,6.4,16288,219,45,21.9,1559.9,13,9,16,1,0,0,6.8,17145,214,44,21.4,1783
1,1,14,11,7,1,0,0,7.6,20351,237,52,23.7,1826.5,42,4,2,0,0,0,6.6,16477,187,50,18.7,1490.3
1,0,24,11,10,0,1,1,7,18915,204,44,20.4,1888.8,15,5,8,1,0,0,6.8,17123,205,52,20.5,1604.8
0,0,12,7,7,0,0,0,6.8,17598,206,46,20.6,1642.2,38,9,8,1,0,0,7.6,20762,243,75,24.3,1902.8
1,0,14,9,11,0,0,0,7.2,18642,216,58,21.6,1809,165,7,8,0,0,0,7,17190,190,41,19,1620.6
1,1,12,6,3,1,0,0,7.4,19787,251,73,25.1,1760.2,37,3,3,0,0,0,6.8,17862,196,54,19.6,1475.3
1,0,10,3,4,0,0,0,6.4,16073,203,21,20.3,1399.1,45,7,4,0,0,0,7.2,19353,256,53,25.6,1774.7
1,0,14,11,7,1,0,0,7.2,18459,221,52,22.1,1738.9,14,2,2,0,1,0,6.6,15871,218,53,21.8,1481.2
1,0,12,4,3,1,0,0,7,18599,229,52,22.9,1558.6,21,7,7,0,0,0,7.2,18547,244,49,24.4,1736.3
0,0,30,2,2,0,1,0,7,18355,236,59,23.6,1527.9,9,7,10,1,0,0,7.4,19437,236,40,23.6,1680.5
1,1,16,9,7,1,0,0,7.2,18560,210,60,21,1701.6,10,6,7,0,0,0,7,18792,212,56,21.2,1667.8
1,0,16,4,5,0,0,0,7,18471,240,57,24,1617.1,10,7,8,0,0,0,6.8,17551,208,57,20.8,1692.9
1,1,15,9,12,1,0,1,7.2,19350,253,56,25.3,1912.7,9,1,1,0,1,0,6.6,17354,215,56,21.5,1406.5
0,1,16,11,10,1,1,0,7,17698,191,48,19.1,1796.2,13,5,6,0,0,0,6.4,15735,185,24,18.5,1459.5
0,0,11,3,4,1,0,0,6.6,16446,203,55,20.3,1458,12,8,6,0,0,1,6.8,18066,241,45,24.1,1917.1
0,1,79,3,3,0,1,0,7.2,19033,251,56,25.1,1571.6,15,2,1,1,0,0,7,18769,255,76,25.5,1559.5
0,0,13,2,1,0,0,0,6.8,16214,215,28,21.5,1396.2,14,6,3,0,1,0,7,17681,193,50,19.3,1559.7
1,1,12,9,11,1,0,0,7.2,18891,260,49,26,1851.9,14,3,3,0,0,0,6.4,15329,196,24,19.6,1376.3
1,1,17,10,12,1,1,0,7.2,19603,235,47,23.5,1855.7,12,3,3,0,0,0,6.6,16899,200,40,20,1470.9
1,1,13,6,6,0,0,0,7,19426,233,62,23.3,1679.3,13,5,7,1,0,0,7.4,19151,224,62,22.4,1633
0,0,15,10,8,0,1,0,7.4,19642,235,48,23.5,1916.9,13,5,6,1,0,0,7,17056,215,44,21.5,1586.4
1,1,12,12,15,1,0,0,7.2,18730,219,60,21.9,1993.3,13,7,8,0,0,0,7,18165,200,39,20,1746
0,0,14,4,5,1,0,0,7.2,18597,233,60,23.3,1639.1,13,5,8,0,0,0,7,17884,236,45,23.6,1623.8
1,1,54,7,12,1,0,0,7.2,19234,229,52,22.9,1734,14,2,2,0,0,0,6.8,17450,219,50,21.9,1421.5
1,1,28,12,16,0,0,0,7.2,18934,220,43,22,1986.1,12,11,12,1,1,0,7.2,18801,183,48,18.3,1750.9
0,0,9,4,3,1,1,0,7.2,18638,246,71,24.6,1627.3,34,9,6,0,0,0,7.2,18615,204,43,20.4,1672.7
0,0,11,5,6,0,1,0,6.8,17384,206,45,20.6,1559.5,40,7,11,1,0,0,7.4,19786,242,50,24.2,1743.5
0,1,13,8,10,1,1,0,7,17332,209,51,20.9,1742.9,18,7,6,0,0,0,7,18134,217,36,21.7,1652.9
0,1,16,5,7,0,0,0,7,18962,245,59,24.5,1652.4,18,5,6,1,1,0,7,18983,257,56,25.7,1642.8
0,0,12,4,5,0,0,0,6.6,16350,226,46,22.6,1529.3,14,9,12,0,1,0,6.8,17757,227,39,22.7,1729.7
0,0,11,3,3,0,0,0,6.2,15917,174,44,17.4,1398.8,18,5,11,1,0,0,7,18102,242,43,24.2,1674.9
1,1,16,4,2,1,0,0,6.8,17180,234,53,23.4,1555.7,14,5,6,0,0,0,7,18503,206,54,20.6,1619
0,0,11,3,4,0,0,0,7,17701,231,59,23.1,1522.7,13,6,6,1,1,0,7,19483,244,44,24.4,1678.5
0,1,12,8,8,1,0,0,6.8,16837,178,44,17.8,1637.8,13,3,3,0,0,0,6.8,17892,227,56,22.7,1598.5
0,0,14,7,6,1,0,0,7,17830,204,47,20.4,1600.7,13,8,7,0,0,0,6.8,17522,215,44,21.5,1688
1,1,15,8,11,1,1,0,7,18340,227,65,22.7,1793.7,13,7,7,0,0,0,7.2,17787,226,48,22.6,1687.4
0,0,16,0,0,0,0,0,6.2,15367,208,52,20.8,1353.7,15,8,10,1,0,0,7.4,18716,242,40,24.2,1728.9
0,1,12,9,5,1,0,0,7.2,19438,231,49,23.1,1790.7,41,7,10,0,0,0,6.6,16926,192,40,19.2,1635.7
0,1,12,6,7,0,0,0,6.8,18228,216,48,21.6,1605.3,16,5,5,1,0,0,6.8,17847,208,46,20.8,1544.2
1,0,38,5,4,0,0,0,7.4,19302,240,64,24,1661.6,12,8,9,1,0,0,7.2,18574,234,48,23.4,1723.2
1,0,11,8,12,1,1,0,6.6,16065,202,40,20.2,1636.7,11,8,18,0,0,0,6.2,14784,201,8,20.1,1621.6
1,1,14,9,11,0,0,0,7,18057,205,56,20.5,1749.4,12,4,5,1,0,0,7,18062,199,72,19.9,1597.6
1,1,80,9,10,1,1,0,7.2,19789,200,52,20,1770.4,14,5,6,0,0,0,6.8,17373,230,52,23,1646.3
1,1,11,10,8,0,0,0,6.8,17747,188,40,18.8,1781.7,12,9,7,0,0,0,7,17673,212,44,21.2,1703.7
1,1,13,12,15,0,0,0,6.8,16927,162,41,16.2,1794,15,13,15,1,0,0,7.6,20495,252,48,25.2,2066.5
0,1,13,6,8,0,1,0,6.8,18153,223,45,22.3,1698.8,19,6,5,1,0,0,7.4,19058,216,59,21.6,1695.1
1,0,14,9,8,1,0,0,6.6,17077,233,40,23.3,1766.1,15,7,10,0,0,0,6.8,16487,191,38,19.1,1684.6
1,0,13,4,4,0,0,0,7.2,19845,225,64,22.5,1575.5,12,3,2,1,1,0,7,17652,197,48,19.7,1480.4
0,0,9,6,6,0,0,0,6.4,16156,175,45,17.5,1539.2,14,15,17,0,1,0,7.4,19267,233,46,23.3,2027.7
0,0,15,2,3,0,0,0,6.6,16354,198,43,19.8,1392.5,15,8,8,1,0,0,7.2,19480,229,55,22.9,1845.2
1,1,14,5,2,1,0,0,7,18152,241,48,24.1,1642.1,41,3,2,0,0,0,7.2,19203,219,73,21.9,1518.2
